case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,eia_id,retrofit,retrofit_year,offshore
3048746,48-031818,2013-WTW-8792-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.54553,31.40859,58321.0,0,,0
3047125,48-031913,2013-WTW-11018-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/31/2016,Maxar,-98.4551,31.3365,58321.0,0,,0
3047124,48-031911,2013-WTW-11017-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/31/2016,Maxar,-98.45826,31.32817,58321.0,0,,0
3047108,48-031487,2013-WTW-10855-OE,48839.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.4903,31.394,58321.0,0,,0
3046924,48-031849,2013-WTW-10070-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.53607,31.40723,58321.0,0,,0
3047132,48-031956,2013-WTW-11025-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.43595,31.34591,58321.0,0,,0
3047633,48-031483,2013-WTW-1242-OE,48842.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/20/2017,Maxar,-98.51899,31.4091,58321.0,0,,0
3047113,48-031892,2013-WTW-10860-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49613,31.37359,58321.0,0,,0
3048232,48-032858,2013-WTW-5213-OE,,TX,Mills County,48333,Goldthwaite,2014,3,7.5,GE Wind,GE2.5-120,2500.0,85.0,120.0,11309.73,145.1,3,3,3/19/2016,Maxar,-98.45437,31.39256,58321.0,0,,0
3048742,48-031866,2013-WTW-8788-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.52194,31.40583,58321.0,0,,0
3047567,48-031632,2013-WTW-1229-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.55705,31.41848,58321.0,0,,0
3047118,48-031896,2013-WTW-10865-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48515,31.33946,58321.0,0,,0
3048736,48-031870,2013-WTW-8780-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.45188,31.41278,58321.0,0,,0
3048233,48-031469,2013-WTW-5214-OE,48836.0,TX,Mills County,48333,Goldthwaite,2014,3,7.5,GE Wind,GE2.5-120,2500.0,85.0,120.0,11309.73,145.1,2,3,3/19/2016,Maxar,-98.46569,31.3803,58321.0,0,,0
3047122,48-031905,2013-WTW-11015-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.46323,31.34424,58321.0,0,,0
3047110,48-031890,2013-WTW-10857-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.4976,31.39748,58321.0,0,,0
3048737,48-031869,2013-WTW-8781-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.45633,31.40728,58321.0,0,,0
3048766,48-031833,2013-WTW-9217-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49239,31.40439,58321.0,0,,0
3048447,48-031885,2013-WTW-7672-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.53971,31.40829,58321.0,0,,0
3047119,48-031895,2013-WTW-11012-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48813,31.33885,58321.0,0,,0
3046925,48-031868,2013-WTW-10097-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.45893,31.40595,58321.0,0,,0
3048743,48-031864,2013-WTW-8789-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.52378,31.40373,58321.0,0,,0
3047128,48-031921,2013-WTW-11021-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.44778,31.34699,58321.0,0,,0
3047129,48-031846,2013-WTW-11022-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.44477,31.34785,58321.0,0,,0
3046922,48-031799,2013-WTW-10068-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48523,31.40462,58321.0,0,,0
3047116,48-031900,2013-WTW-10863-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48016,31.3425,58321.0,0,,0
3047121,48-031904,2013-WTW-11014-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47058,31.3432,58321.0,0,,0
3048711,48-031787,2013-WTW-8688-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47076,31.42192,58321.0,0,,0
3048747,48-031819,2013-WTW-8793-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.54514,31.41455,58321.0,0,,0
3048756,48-031788,2013-WTW-8802-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47267,31.39906,58321.0,0,,0
3047660,48-031496,2013-WTW-1260-OE,48840.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/13/2016,Maxar,-98.44639,31.4021,58321.0,0,,0
3048759,48-031805,2013-WTW-9202-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48874,31.40443,58321.0,0,,0
3048749,48-031644,2013-WTW-8795-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.55129,31.41424,58321.0,0,,0
3051236,48-031957,2014-WTW-574-OE,,TX,Mills County,48333,Goldthwaite,2014,3,7.5,GE Wind,GE2.5-120,2500.0,85.0,120.0,11309.73,145.1,2,3,3/19/2016,Maxar,-98.44717,31.38367,58321.0,0,,0
3048741,48-031847,2013-WTW-8786-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/27/2016,Maxar,-98.53685,31.43587,58321.0,0,,0
3048714,48-031928,2013-WTW-8690-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47392,31.42242,58321.0,0,,0
3046923,48-031861,2013-WTW-10069-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/27/2016,Maxar,-98.52876,31.39759,58321.0,0,,0
3047109,48-031893,2013-WTW-10856-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49381,31.39484,58321.0,0,,0
3048744,48-031863,2013-WTW-8790-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.52652,31.40466,58321.0,0,,0
3047727,48-031881,2013-WTW-1271-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48686,31.39439,58321.0,0,,0
3047730,48-031884,2013-WTW-1307-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.43327,31.34353,58321.0,0,,0
3047964,48-031955,2013-WTW-2988-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47422,31.38582,58321.0,0,,0
3048724,48-031871,2013-WTW-8767-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/9/2016,Maxar,-98.45146,31.42135,58321.0,0,,0
3047112,48-031886,2013-WTW-10859-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.50755,31.40043,58321.0,0,,0
3048768,48-031839,2013-WTW-9219-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.4973,31.36798,58321.0,0,,0
3048758,48-031502,2013-WTW-9140-OE,48837.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.50939,31.3902,58321.0,0,,0
3047965,48-031478,2013-WTW-2989-OE,48838.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.51529,31.3923,58321.0,0,,0
3048728,48-031873,2013-WTW-8771-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.44499,31.41144,58321.0,0,,0
3047106,48-031834,2013-WTW-10853-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49523,31.41884,58321.0,0,,0
3047634,48-031501,2013-WTW-1245-OE,48844.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/20/2017,Maxar,-98.49229,31.4192,58321.0,0,,0
3048769,48-031842,2013-WTW-9223-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.50241,31.36692,58321.0,0,,0
3047635,48-031498,2013-WTW-1251-OE,48843.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/20/2017,Maxar,-98.45759,31.4173,58321.0,0,,0
3047105,48-031867,2013-WTW-10852-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.51624,31.41121,58321.0,0,,0
3047117,48-031898,2013-WTW-10864-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48237,31.34036,58321.0,0,,0
3047111,48-031887,2013-WTW-10858-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.50201,31.40079,58321.0,0,,0
3047728,48-031879,2013-WTW-1285-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48896,31.35898,58321.0,0,,0
3047536,48-031497,2013-WTW-1225-OE,48845.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,5/10/2016,Maxar,-98.53999,31.4371,58321.0,0,,0
3048718,48-031789,2013-WTW-8711-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48296,31.42422,58321.0,0,,0
3048753,48-031627,2013-WTW-8799-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.45095,31.40195,58321.0,0,,0
3047107,48-031489,2013-WTW-10854-OE,48841.0,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.44219,31.4022,58321.0,0,,0
3047114,48-031894,2013-WTW-10861-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49225,31.36051,58321.0,0,,0
3048770,48-031794,2013-WTW-9224-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48499,31.36211,58321.0,0,,0
3048739,48-031816,2013-WTW-8783-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/27/2016,Maxar,-98.54892,31.44112,58321.0,0,,0
3048755,48-031786,2013-WTW-8801-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.46755,31.39932,58321.0,0,,0
3048748,48-031817,2013-WTW-8794-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.54804,31.41406,58321.0,0,,0
3047123,48-031910,2013-WTW-11016-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/31/2016,Maxar,-98.45844,31.33476,58321.0,0,,0
3047131,48-031927,2013-WTW-11024-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.43884,31.34653,58321.0,0,,0
3047127,48-031920,2013-WTW-11020-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/31/2016,Maxar,-98.44968,31.33967,58321.0,0,,0
3048712,48-031803,2013-WTW-8689-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48602,31.42438,58321.0,0,,0
3048857,48-031792,2013-WTW-9452-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48208,31.39018,58321.0,0,,0
3047126,48-031914,2013-WTW-11019-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,8/31/2016,Maxar,-98.45248,31.33877,58321.0,0,,0
3048757,48-031790,2013-WTW-8803-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48145,31.40401,58321.0,0,,0
3048771,48-031791,2013-WTW-9225-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48198,31.36238,58321.0,0,,0
3048745,48-031852,2013-WTW-8791-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.53204,31.40805,58321.0,0,,0
3048717,48-031831,2013-WTW-8710-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.48972,31.42035,58321.0,0,,0
3048740,48-031820,2013-WTW-8784-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,2/27/2016,Maxar,-98.54297,31.43628,58321.0,0,,0
3047729,48-031883,2013-WTW-1295-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.46479,31.33962,58321.0,0,,0
3048767,48-031835,2013-WTW-9218-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.49722,31.38257,58321.0,0,,0
3047130,48-031925,2013-WTW-11023-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.4418,31.34723,58321.0,0,,0
3047120,48-031903,2013-WTW-11013-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.47363,31.34344,58321.0,0,,0
3048726,48-031630,2013-WTW-8769-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/9/2016,Maxar,-98.44479,31.42016,58321.0,0,,0
3047035,48-031641,2013-WTW-10366-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/3/2016,Maxar,-98.55431,31.41637,58321.0,0,,0
3048754,48-031785,2013-WTW-8800-OE,,TX,Mills County,48333,Goldthwaite,2013,83,141.1,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3,3,3/19/2016,Maxar,-98.46306,31.39961,58321.0,0,,0
3130517,48-203066,2019-WTW-11219-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.29371,35.06902,,0,,0
3130570,48-203067,2019-WTW-11290-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.32671,35.01543,,0,,0
3131002,48-203138,2019-WTW-11205-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.29945,35.08463,,0,,0
3130630,48-203139,2019-WTW-11291-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.3228,35.01428,,0,,0
3130823,48-203147,2019-WTW-11301-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.32732,35.00275,,0,,0
3128972,48-202974,2019-WTW-11237-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.28999,35.05499,,0,,0
3129224,48-202783,2019-WTW-11260-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.35402,35.04911,,0,,0
3129246,48-203003,2019-WTW-11232-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.31518,35.0638,,0,,0
3129157,48-202904,2019-WTW-11276-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.34242,35.03292,,0,,0
3131863,48-203449,2019-WTW-11227-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.35777,35.0778,,0,,0
3132384,48-203600,2019-WTW-11229-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33814,35.07114,,0,,0
3131652,48-203332,2019-WTW-11203-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.31883,35.09285,,0,,0
3131918,48-203445,2019-WTW-11210-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.34399,35.086,,0,,0
3130216,48-202684,2019-WTW-11225-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.26177,35.05819,,0,,0
3131867,48-203561,2022-WTW-9650-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.357,35.0657,,0,,0
3132481,48-203337,2019-WTW-11298-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33874,35.00679,,0,,0
3131655,48-203333,2019-WTW-11204-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.30324,35.08614,,0,,0
3131966,48-203444,2019-WTW-11209-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.34797,35.08699,,0,,0
3131676,48-203386,2019-WTW-11202-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.32233,35.0943,,0,,0
3129896,48-202784,2019-WTW-11261-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.34981,35.04777,,0,,0
3130063,48-202752,2019-WTW-11224-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.26594,35.05973,,0,,0
3130671,48-203154,2019-WTW-11300-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33095,35.00362,,0,,0
3129215,48-202859,2019-WTW-11273-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.35407,35.03692,,0,,0
3129258,48-202972,2019-WTW-11233-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.31101,35.06237,,0,,0
3129275,48-202977,2019-WTW-11280-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.324,35.02699,,0,,0
3129760,48-202975,2019-WTW-11277-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33854,35.03241,,0,,0
3129477,48-202871,2019-WTW-11222-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.28182,35.06519,,0,,0
3130061,48-203006,2022-WTW-9652-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33913,35.01999,,0,,0
3132387,48-203447,2019-WTW-11212-OE,,TX,Armstrong County,48011,Goodnight I,2023,58,261.0,Vestas,V136-4.5,4500.0,82.0,136.0,14526.72,150.0,1,3,1/18/2024,Maxar,-101.33275,35.08217,,0,,0
